time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-11 00:00:00+00:00,6.0,5.0,,
2024-11-12 00:00:00+00:00,1.0,1.0,14.0,3.0
2024-11-13 00:00:00+00:00,8.0,7.0,12.0,2.0
2024-11-14 00:00:00+00:00,12.0,7.0,73.0,9.0
2024-11-15 00:00:00+00:00,13.0,9.0,5.0,2.0
2024-11-16 00:00:00+00:00,1.0,1.0,29.0,3.0
2024-11-17 00:00:00+00:00,,,178.0,4.0
2024-11-18 00:00:00+00:00,8.0,7.0,46.0,3.0
2024-11-19 00:00:00+00:00,7.0,6.0,25.0,7.0
2024-11-20 00:00:00+00:00,3.0,3.0,80.0,5.0
2024-11-21 00:00:00+00:00,8.0,7.0,38.0,9.0
2024-11-22 00:00:00+00:00,11.0,7.0,22.0,3.0
2024-11-23 00:00:00+00:00,4.0,4.0,39.0,4.0
2024-11-24 00:00:00+00:00,2.0,1.0,13.0,2.0
