url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102,25,18
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102/examples,23,6
/varabyte/kobweb-templates,19,13
/varabyte/kobweb-templates/tree/main/app,19,8
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102/examples/todo,14,3
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102/app,12,3
/varabyte/kobweb-templates/tree/main/app/default,10,5
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102/examples/chat,10,3
/varabyte/kobweb-templates/blob/da22048d2dec2eda5762ef2fa066f29002fd9102/library/sitelib/build.gradle.kts.ftl,10,1
/varabyte/kobweb-templates/tree/da22048d2dec2eda5762ef2fa066f29002fd9102/examples/imageprocessor,9,3
