url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/examples,41,11
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053,24,16
/varabyte/kobweb-templates/tree/main/app/empty,17,3
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/app,15,5
/varabyte/kobweb-templates/tree/main/examples,15,5
/varabyte/kobweb-templates/tree/main/app,14,5
/varabyte/kobweb-templates/blob/e3a220498e660e0c124d81a3370e30d8b2d10053/app/default/site/src/site/pages/Index.kt.ftl,12,3
/varabyte/kobweb-templates,11,8
/varabyte/kobweb-templates/tree/e3a220498e660e0c124d81a3370e30d8b2d10053/app/default,11,4
/varabyte/kobweb-templates/blob/main/examples/clock/site/src/jsMain/kotlin/clock/pages/Index.kt,11,2
