url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/main/examples,53,13
/varabyte/kobweb-templates/tree/d39ce9765db1fd1f1351b09c84719a10e253829e/examples,49,8
/varabyte/kobweb-templates/blob/d39ce9765db1fd1f1351b09c84719a10e253829e/examples/todo/site/src/jsMain/kotlin/todo/pages/Index.kt,33,2
/varabyte/kobweb-templates/tree/d39ce9765db1fd1f1351b09c84719a10e253829e,26,10
/varabyte/kobweb-templates/blob/d39ce9765db1fd1f1351b09c84719a10e253829e/examples/todo/site/build.gradle.kts,20,2
/varabyte/kobweb-templates/tree/main/examples/chat,18,6
/varabyte/kobweb-templates/blob/d39ce9765db1fd1f1351b09c84719a10e253829e/examples/chat/chat/src/jsMain/kotlin/chat/chat/pages/Chat.kt,17,1
/varabyte/kobweb-templates/tree/main/app,16,5
/varabyte/kobweb-templates/tree/d39ce9765db1fd1f1351b09c84719a10e253829e/examples/todo,16,3
/varabyte/kobweb-templates/blob/d39ce9765db1fd1f1351b09c84719a10e253829e/examples/todo/site/src/jvmMain/kotlin/todo/api/Add.kt,16,2
