url_path,views_total,views_unique
/varabyte/kobweb-templates,19,10
/varabyte/kobweb-templates/tree/main/examples/todo,17,13
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d,14,12
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples,14,11
/varabyte/kobweb-templates/blob/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/chat/gradle/libs.versions.toml,11,6
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/chat,10,7
/varabyte/kobweb-templates/tree/main/examples,9,7
/varabyte/kobweb-templates/tree/main,9,5
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/chat/gradle,7,5
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d/examples/todo,6,6
