url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/main/examples/todo,9,8
/varabyte/kobweb-templates/tree/main/examples/todo/site/src/jsMain,5,4
/varabyte/kobweb-templates/tree/main/examples/todo/site/src/jsMain/kotlin/todo,4,4
/varabyte/kobweb-templates/tree/cf00587d9cf5693091ec9fa68d5ff52393587e7d,3,3
/varabyte/kobweb-templates/tree/main/examples/todo/site,3,3
/varabyte/kobweb-templates/tree/main/examples/todo/site/src,3,2
/varabyte/kobweb-templates/compare/45dd60aea66afede567588497cec622e9d602721...cf00587d9cf5693091ec9fa68d5ff52393587e7d,2,2
/varabyte/kobweb-templates,1,1
/varabyte/kobweb-templates/blob/main/examples/todo/site/src/jsMain/kotlin/todo/AppEntry.kt,1,1
/varabyte/kobweb-templates/blob/main/examples/todo/site/src/jsMain/kotlin/todo/components/widgets/TodoCard.kt,1,1
