url_path,views_total,views_unique
/varabyte/kobweb-templates/tree/d22b86ab4f18ab511cf118ab53441237fcff8c43,24,16
/varabyte/kobweb-templates,19,13
/varabyte/kobweb-templates/tree/main/examples,18,8
/varabyte/kobweb-templates/blob/5bc86f4cedd27ba5fc6f6e8775233e5d9f4ecc91/examples/chat/auth/src/jsMain/kotlin/chat/auth/pages/account/Create.kt,12,11
/varabyte/kobweb-templates/tree/d22b86ab4f18ab511cf118ab53441237fcff8c43/examples,12,9
/varabyte/kobweb-templates/tree/main/examples/todo,12,3
/varabyte/kobweb-templates/tree/d22b86ab4f18ab511cf118ab53441237fcff8c43/examples/todo/site,10,4
/varabyte/kobweb-templates/tree/d22b86ab4f18ab511cf118ab53441237fcff8c43/app,9,4
/varabyte/kobweb-templates/tree/main/examples/todo/site,9,3
/varabyte/kobweb-templates/tree/main/examples/chat,8,6
