time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-07 00:00:00+00:00,1,1,27.0,6.0
2024-07-08 00:00:00+00:00,7,7,15.0,3.0
2024-07-09 00:00:00+00:00,4,3,18.0,1.0
2024-07-10 00:00:00+00:00,7,6,18.0,4.0
2024-07-11 00:00:00+00:00,10,8,,
2024-07-12 00:00:00+00:00,7,7,79.0,2.0
2024-07-13 00:00:00+00:00,3,3,129.0,3.0
2024-07-14 00:00:00+00:00,8,7,96.0,4.0
2024-07-15 00:00:00+00:00,7,7,,
2024-07-16 00:00:00+00:00,3,3,,
2024-07-17 00:00:00+00:00,3,3,,
2024-07-18 00:00:00+00:00,5,3,,
2024-07-19 00:00:00+00:00,5,2,16.0,2.0
2024-07-20 00:00:00+00:00,4,3,93.0,1.0
