url_path,views_total,views_unique
/varabyte/truthish,22,10
/varabyte/truthish/issues,9,2
/varabyte/truthish/actions/workflows/gradle-test-all.yml,6,1
/varabyte/truthish/actions/workflows/publish.yml,6,1
/varabyte/truthish/tree/1.0.2,6,1
/varabyte/truthish/issues/7,5,1
/varabyte/truthish/actions,4,1
/varabyte/truthish/actions/workflows/dependabot/dependabot-updates,4,1
/varabyte/truthish/issues/8,3,2
/varabyte/truthish/blob/24af78dea3526c5a62246f09ceae2b02691615de/.github/workflows/publish.yml,2,2
