time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,14,7,317,28
2026-03-03 00:00:00+00:00,11,5,36,17
2026-03-04 00:00:00+00:00,9,6,35,22
2026-03-05 00:00:00+00:00,10,7,59,23
2026-03-06 00:00:00+00:00,79,9,34,22
2026-03-07 00:00:00+00:00,22,16,35,18
2026-03-08 00:00:00+00:00,8,4,67,38
2026-03-09 00:00:00+00:00,29,13,76,35
2026-03-10 00:00:00+00:00,77,9,44,24
2026-03-11 00:00:00+00:00,18,8,46,26
2026-03-12 00:00:00+00:00,15,9,47,19
2026-03-13 00:00:00+00:00,16,9,82,31
2026-03-14 00:00:00+00:00,17,9,41,23
2026-03-15 00:00:00+00:00,51,6,17,11
