time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,13,4,15,11
2026-05-08 00:00:00+00:00,14,10,50,23
2026-05-09 00:00:00+00:00,17,12,41,16
2026-05-10 00:00:00+00:00,9,4,20,13
2026-05-11 00:00:00+00:00,26,6,30,21
2026-05-12 00:00:00+00:00,15,9,27,13
2026-05-13 00:00:00+00:00,41,13,26,12
2026-05-14 00:00:00+00:00,25,15,61,22
2026-05-15 00:00:00+00:00,56,26,33,17
2026-05-16 00:00:00+00:00,34,11,48,17
2026-05-17 00:00:00+00:00,27,14,55,18
2026-05-18 00:00:00+00:00,20,15,24,8
2026-05-19 00:00:00+00:00,7,3,29,16
2026-05-20 00:00:00+00:00,28,12,19,16
