time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-03 00:00:00+00:00,9,5,152,49
2024-06-04 00:00:00+00:00,6,3,226,54
2024-06-05 00:00:00+00:00,1,1,131,41
2024-06-06 00:00:00+00:00,3,1,219,49
2024-06-07 00:00:00+00:00,7,2,154,51
2024-06-08 00:00:00+00:00,4,2,97,33
2024-06-09 00:00:00+00:00,1,1,94,27
2024-06-10 00:00:00+00:00,2,2,298,69
2024-06-11 00:00:00+00:00,4,2,189,40
2024-06-12 00:00:00+00:00,11,7,181,47
2024-06-13 00:00:00+00:00,5,3,407,59
2024-06-14 00:00:00+00:00,12,6,351,50
2024-06-15 00:00:00+00:00,3,3,58,27
2024-06-16 00:00:00+00:00,2,1,95,40
