time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,21.0,7.0,123,39
2025-08-04 00:00:00+00:00,7.0,5.0,115,41
2025-08-05 00:00:00+00:00,21.0,2.0,133,37
2025-08-06 00:00:00+00:00,5.0,2.0,63,32
2025-08-07 00:00:00+00:00,3.0,3.0,72,31
2025-08-08 00:00:00+00:00,4.0,2.0,81,32
2025-08-09 00:00:00+00:00,4.0,3.0,78,30
2025-08-10 00:00:00+00:00,27.0,13.0,70,29
2025-08-11 00:00:00+00:00,42.0,5.0,93,38
2025-08-12 00:00:00+00:00,543.0,13.0,102,27
2025-08-13 00:00:00+00:00,24.0,14.0,191,48
2025-08-14 00:00:00+00:00,1.0,1.0,155,38
2025-08-15 00:00:00+00:00,,,81,35
2025-08-16 00:00:00+00:00,,,122,23
