time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-25 00:00:00+00:00,,,44,34
2024-08-26 00:00:00+00:00,6.0,5.0,196,57
2024-08-27 00:00:00+00:00,6.0,4.0,418,72
2024-08-28 00:00:00+00:00,1.0,1.0,91,51
2024-08-29 00:00:00+00:00,5.0,5.0,237,58
2024-08-30 00:00:00+00:00,12.0,8.0,178,38
2024-08-31 00:00:00+00:00,6.0,5.0,431,42
2024-09-01 00:00:00+00:00,5.0,4.0,211,48
2024-09-02 00:00:00+00:00,3.0,3.0,215,53
2024-09-03 00:00:00+00:00,11.0,4.0,165,43
2024-09-04 00:00:00+00:00,7.0,3.0,110,43
2024-09-05 00:00:00+00:00,6.0,3.0,261,41
2024-09-06 00:00:00+00:00,8.0,3.0,120,41
2024-09-07 00:00:00+00:00,7.0,7.0,139,40
