url_path,views_total,views_unique
/varabyte/kobweb,57,38
/varabyte/kobweb/tree/03825ddb51e05b460a8e3109b5569bcf19b1195d/playground,12,1
/varabyte/kobweb/pulls,6,5
/varabyte/kobweb/pull/728,6,3
/varabyte/kobweb/tree/03825ddb51e05b460a8e3109b5569bcf19b1195d,6,1
/varabyte/kobweb/blob/03825ddb51e05b460a8e3109b5569bcf19b1195d/playground/build.gradle.kts,5,1
/varabyte/kobweb/blob/c7e1ee5c41849d67af1d6be8cb7eb6b4ea5b53b0/gradle.properties,4,3
/varabyte/kobweb/releases,4,2
/varabyte/kobweb/blob/03825ddb51e05b460a8e3109b5569bcf19b1195d/playground/site/build.gradle.kts,4,1
/varabyte/kobweb/tree/03825ddb51e05b460a8e3109b5569bcf19b1195d/playground/site,4,1
