time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-04 00:00:00+00:00,4,2,71,38
2025-06-05 00:00:00+00:00,2,2,61,39
2025-06-06 00:00:00+00:00,3,3,143,47
2025-06-07 00:00:00+00:00,4,2,92,33
2025-06-08 00:00:00+00:00,2,1,117,45
2025-06-09 00:00:00+00:00,4,3,141,54
2025-06-10 00:00:00+00:00,4,3,106,41
2025-06-11 00:00:00+00:00,2,2,154,50
2025-06-12 00:00:00+00:00,29,11,116,43
2025-06-13 00:00:00+00:00,19,7,94,39
2025-06-14 00:00:00+00:00,11,5,52,25
2025-06-15 00:00:00+00:00,16,9,66,32
2025-06-16 00:00:00+00:00,25,10,67,26
2025-06-17 00:00:00+00:00,13,6,111,37
