time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-13 00:00:00+00:00,8,7,11,8
2026-03-14 00:00:00+00:00,52,15,23,6
2026-03-15 00:00:00+00:00,27,10,10,5
2026-03-16 00:00:00+00:00,4,4,7,7
2026-03-17 00:00:00+00:00,3,3,11,5
2026-03-18 00:00:00+00:00,30,6,11,9
2026-03-19 00:00:00+00:00,12,4,8,4
2026-03-20 00:00:00+00:00,13,4,12,7
2026-03-21 00:00:00+00:00,0,0,13,6
2026-03-22 00:00:00+00:00,1,1,11,7
2026-03-23 00:00:00+00:00,9,9,19,4
2026-03-24 00:00:00+00:00,6,6,25,11
2026-03-25 00:00:00+00:00,7,6,6,5
2026-03-26 00:00:00+00:00,4,4,12,7
